,Day,Card,Sum
79922,24,2124849,0.0
79923,27,2124849,0.0
79924,21,2124849,39.71
79925,25,2124849,0.0
79926,29,2124849,0.0
79927,30,2124849,0.0
79928,22,2124849,4.56
79929,28,2124849,0.0
79930,31,2124849,0.0
79931,18,2124849,0.0
79932,13,2124849,0.0
79933,19,2124849,0.0
79934,20,2124849,0.0
79935,15,2124849,14.9
79936,16,2124849,15.79
79937,17,2124849,55.98
79938,26,2124849,0.0
79939,14,2124849,11.5
79940,3,4052220,270.0
79941,23,4052220,0.0
79942,24,4052220,0.0
79943,27,4052220,0.0
79944,21,4052220,0.0
79945,25,4052220,0.0
79946,29,4052220,0.0
79947,30,4052220,0.0
79948,22,4052220,0.0
79949,28,4052220,0.0
79950,31,4052220,0.0
79951,18,4052220,0.0
79952,13,4052220,0.0
79953,19,4052220,0.0
79954,20,4052220,0.0
79955,15,4052220,0.0
79956,16,4052220,0.0
79957,17,4052220,110.0
79958,26,4052220,0.0
79959,14,4052220,0.0
79960,3,719919,2.28
79961,23,719919,0.0
79962,24,719919,0.0
79963,27,719919,0.0
79964,21,719919,0.0
79965,25,719919,0.0
79966,29,719919,0.0
79967,30,719919,0.0
79968,22,719919,0.0
79969,28,719919,0.0
79970,31,719919,0.0
79971,18,719919,5.99
79972,13,719919,0.0
79973,19,719919,0.0
79974,20,719919,0.0
79975,15,719919,400.0
79976,16,719919,3.71
79977,17,719919,15.98
79978,26,719919,0.0
79979,14,719919,0.0
79980,3,409852,10.83
79981,23,409852,0.0
79982,24,409852,0.0
79983,27,409852,0.0
79984,21,409852,0.0
79985,25,409852,0.0
79986,29,409852,0.0
79987,30,409852,0.0
79988,22,409852,0.0
79989,28,409852,0.0
79990,31,409852,0.0
79991,18,409852,0.0
79992,13,409852,0.0
79993,19,409852,300.0
79994,20,409852,0.0
79995,15,409852,0.0
79996,16,409852,11.6
79997,17,409852,0.0
79998,26,409852,0.0
79999,14,409852,5.66
80000,3,208955,32.05
80001,23,208955,0.0
80002,24,208955,0.0
80003,27,208955,0.0
80004,21,208955,0.0
80005,25,208955,0.0
80006,29,208955,0.0
80007,30,208955,0.0
80008,22,208955,0.0
80009,28,208955,330.0
80010,31,208955,0.0
80011,18,208955,0.0
80012,13,208955,0.0
80013,19,208955,0.0
80014,20,208955,4.3
80015,15,208955,18.42
80016,16,208955,0.0
80017,17,208955,0.0
80018,26,208955,0.0
80019,14,208955,17.51
80020,3,613100,0.02
80021,23,613100,0.0
80022,24,613100,0.0
80023,27,613100,0.0
80024,21,613100,0.0
80025,25,613100,0.0
80026,29,613100,0.0
80027,30,613100,0.0
80028,22,613100,0.0
80029,28,613100,0.0
80030,31,613100,0.0
80031,18,613100,0.0
80032,13,613100,0.0
80033,19,613100,0.0
80034,20,613100,207.81
80035,15,613100,0.0
80036,16,613100,113.7
80037,17,613100,0.0
80038,26,613100,0.0
80039,14,613100,0.0
80040,3,2832869,210.0
80041,23,2832869,80.0
80042,24,2832869,0.0
80043,27,2832869,0.0
80044,21,2832869,0.0
80045,25,2832869,0.0
80046,29,2832869,0.0
80047,30,2832869,0.0
80048,22,2832869,0.0
80049,28,2832869,0.0
80050,31,2832869,0.0
80051,18,2832869,0.0
80052,13,2832869,0.0
80053,19,2832869,0.0
80054,20,2832869,0.0
80055,15,2832869,0.0
80056,16,2832869,0.0
80057,17,2832869,0.0
80058,26,2832869,0.0
80059,14,2832869,0.0
80060,3,4058322,411.26
80061,23,4058322,2.5
80062,24,4058322,15.13
80063,27,4058322,249.34
80064,21,4058322,17.81
80065,25,4058322,50.0
80066,29,4058322,24.7
80067,30,4058322,22.98
80068,22,4058322,5.21
80069,28,4058322,98.74
80070,31,4058322,0.0
80071,18,4058322,0.0
80072,13,4058322,10124.38
80073,19,4058322,0.0
80074,20,4058322,50.06
80075,15,4058322,13.97
80076,16,4058322,11.39
80077,17,4058322,0.0
80078,26,4058322,20.0
80079,14,4058322,5.0
80080,3,4066793,16.0
80081,23,4066793,0.0
80082,24,4066793,11.3
80083,27,4066793,36.09
80084,21,4066793,0.0
80085,25,4066793,127.51
80086,29,4066793,5.0
80087,30,4066793,0.0
80088,22,4066793,0.0
80089,28,4066793,0.0
80090,31,4066793,0.0
80091,18,4066793,10.0
80092,13,4066793,0.0
80093,19,4066793,0.0
80094,20,4066793,0.0
80095,15,4066793,0.0
80096,16,4066793,5.0
80097,17,4066793,0.0
80098,26,4066793,10.0
80099,14,4066793,0.0
80100,3,4303238,55.0
80101,23,4303238,0.0
80102,24,4303238,50.0
80103,27,4303238,0.0
80104,21,4303238,0.0
80105,25,4303238,0.0
80106,29,4303238,0.0
80107,30,4303238,0.0
80108,22,4303238,0.0
80109,28,4303238,30.0
80110,31,4303238,10.0
80111,18,4303238,0.0
80112,13,4303238,18.02
80113,19,4303238,0.0
80114,20,4303238,0.0
80115,15,4303238,0.0
80116,16,4303238,0.0
80117,17,4303238,0.0
80118,26,4303238,0.0
80119,14,4303238,2.45
80120,3,3383064,55.7
80121,23,3383064,0.0
80122,24,3383064,0.0
80123,27,3383064,0.0
80124,21,3383064,0.0
80125,25,3383064,0.0
80126,29,3383064,0.0
80127,30,3383064,0.0
80128,22,3383064,0.0
80129,28,3383064,0.0
80130,31,3383064,0.0
80131,18,3383064,0.0
80132,13,3383064,256.58
80133,19,3383064,0.0
80134,20,3383064,14.27
80135,15,3383064,0.0
80136,16,3383064,9.23
80137,17,3383064,0.0
80138,26,3383064,0.0
80139,14,3383064,4.77
80140,3,804732,0.0
80141,23,804732,0.0
80142,24,804732,0.0
80143,27,804732,0.0
80144,21,804732,25.22
80145,25,804732,0.0
80146,29,804732,0.0
80147,30,804732,0.0
80148,22,804732,0.0
80149,28,804732,0.0
80150,31,804732,0.0
80151,18,804732,0.0
80152,13,804732,128.3
80153,19,804732,0.0
80154,20,804732,0.0
80155,15,804732,0.0
80156,16,804732,13.6
80157,17,804732,0.0
80158,26,804732,0.0
80159,14,804732,61.12
80160,3,569051,501.76
80161,23,569051,0.0
80162,24,569051,0.0
80163,27,569051,0.0
80164,21,569051,0.0
80165,25,569051,0.0
80166,29,569051,0.0
80167,30,569051,0.0
80168,22,569051,0.0
80169,28,569051,0.0
80170,31,569051,97.59
80171,18,569051,0.0
80172,13,569051,0.0
80173,19,569051,0.0
80174,20,569051,0.0
80175,15,569051,0.0
80176,16,569051,0.0
80177,17,569051,0.0
80178,26,569051,0.0
80179,14,569051,0.0
80180,3,1969057,261.88
80181,23,1969057,0.0
80182,24,1969057,0.0
80183,27,1969057,36.52
80184,21,1969057,0.0
80185,25,1969057,0.0
80186,29,1969057,0.0
80187,30,1969057,0.0
80188,22,1969057,0.0
80189,28,1969057,0.0
80190,31,1969057,0.0
80191,18,1969057,0.0
80192,13,1969057,0.0
80193,19,1969057,0.0
80194,20,1969057,0.0
80195,15,1969057,0.0
80196,16,1969057,0.0
80197,17,1969057,0.0
80198,26,1969057,0.0
80199,14,1969057,0.0
80200,3,2790741,19.33
80201,23,2790741,10.13
80202,24,2790741,17.32
80203,27,2790741,0.0
80204,21,2790741,0.0
80205,25,2790741,0.0
80206,29,2790741,0.0
80207,30,2790741,0.0
80208,22,2790741,83.89
80209,28,2790741,0.0
80210,31,2790741,5.24
80211,18,2790741,11.63
80212,13,2790741,0.0
80213,19,2790741,0.0
80214,20,2790741,22.0
80215,15,2790741,0.0
80216,16,2790741,0.0
80217,17,2790741,0.0
80218,26,2790741,0.0
80219,14,2790741,0.0
80220,3,2734242,442.65
80221,23,2734242,0.0
80222,24,2734242,0.0
80223,27,2734242,96.07
80224,21,2734242,22.23
80225,25,2734242,56.67
80226,29,2734242,0.0
80227,30,2734242,0.0
80228,22,2734242,0.0
80229,28,2734242,39.96
80230,31,2734242,0.0
80231,18,2734242,5.0
80232,13,2734242,22.16
80233,19,2734242,0.0
80234,20,2734242,0.0
80235,15,2734242,0.0
80236,16,2734242,0.0
80237,17,2734242,71.98
80238,26,2734242,100.0
80239,14,2734242,0.0
80240,3,1620500,0.0
80241,23,1620500,0.0
80242,24,1620500,0.0
80243,27,1620500,0.0
80244,21,1620500,0.0
80245,25,1620500,0.0
80246,29,1620500,0.0
80247,30,1620500,0.0
80248,22,1620500,0.0
80249,28,1620500,0.0
80250,31,1620500,0.0
80251,18,1620500,50.0
80252,13,1620500,0.0
80253,19,1620500,0.0
80254,20,1620500,0.0
80255,15,1620500,0.0
80256,16,1620500,0.0
80257,17,1620500,0.0
80258,26,1620500,0.0
80259,14,1620500,0.0
80260,3,2849928,108.27
80261,23,2849928,68.87
80262,24,2849928,0.0
80263,27,2849928,0.0
80264,21,2849928,0.0
80265,25,2849928,0.0
80266,29,2849928,0.0
80267,30,2849928,0.0
80268,22,2849928,0.0
80269,28,2849928,0.0
80270,31,2849928,0.0
80271,18,2849928,0.0
80272,13,2849928,20.16
80273,19,2849928,0.0
80274,20,2849928,0.0
80275,15,2849928,0.0
80276,16,2849928,0.0
80277,17,2849928,0.0
80278,26,2849928,0.0
80279,14,2849928,50.0
80280,3,492542,193.68
80281,23,492542,50.67
80282,24,492542,0.93
80283,27,492542,63.39
80284,21,492542,11.39
80285,25,492542,0.0
80286,29,492542,30.67
80287,30,492542,5.77
80288,22,492542,0.67
80289,28,492542,7.22
80290,31,492542,0.0
80291,18,492542,0.0
80292,13,492542,11.56
80293,19,492542,0.0
80294,20,492542,28.53
80295,15,492542,18.67
80296,16,492542,25.26
80297,17,492542,7.95
80298,26,492542,0.0
80299,14,492542,5.05
80300,3,470333,260.21
80301,23,470333,15.48
80302,24,470333,5.98
80303,27,470333,0.0
80304,21,470333,54.76
80305,25,470333,0.0
80306,29,470333,110.0
80307,30,470333,0.0
80308,22,470333,5.0
80309,28,470333,0.0
80310,31,470333,0.0
80311,18,470333,159.26
80312,13,470333,37.24
80313,19,470333,0.0
80314,20,470333,11.89
80315,15,470333,0.0
80316,16,470333,0.0
80317,17,470333,0.0
80318,26,470333,5.0
80319,14,470333,0.0
80320,3,385469,678.32
80321,23,385469,0.0
80322,24,385469,0.0
80323,27,385469,0.0
80324,21,385469,0.0
80325,25,385469,0.0
80326,29,385469,0.0
80327,30,385469,0.0
80328,22,385469,0.0
80329,28,385469,3.46
80330,31,385469,0.0
80331,18,385469,0.0
80332,13,385469,139.31
80333,19,385469,73.56
80334,20,385469,273.27
80335,15,385469,61.22
80336,16,385469,50.99
80337,17,385469,74.42
80338,26,385469,0.0
80339,14,385469,175.92
80340,3,196726,164.2
80341,23,196726,0.0
80342,24,196726,0.0
80343,27,196726,0.0
80344,21,196726,0.0
80345,25,196726,0.0
80346,29,196726,3.77
80347,30,196726,25.0
80348,22,196726,0.0
80349,28,196726,0.0
80350,31,196726,0.0
80351,18,196726,0.0
80352,13,196726,0.0
80353,19,196726,16.9
80354,20,196726,115.28
80355,15,196726,0.0
80356,16,196726,0.0
80357,17,196726,12.5
80358,26,196726,0.0
80359,14,196726,0.0
80360,3,3148194,309.12
80361,23,3148194,38.51
80362,24,3148194,40.0
80363,27,3148194,13.05
80364,21,3148194,33.21
80365,25,3148194,0.0
80366,29,3148194,17.04
80367,30,3148194,6.96
80368,22,3148194,26.84
80369,28,3148194,5.25
80370,31,3148194,1.75
80371,18,3148194,0.0
80372,13,3148194,25.36
80373,19,3148194,0.0
80374,20,3148194,35.8
80375,15,3148194,9.13
80376,16,3148194,0.0
80377,17,3148194,7.55
80378,26,3148194,0.0
80379,14,3148194,12.82
80380,3,782697,164.15
80381,23,782697,17.03
80382,24,782697,7.95
80383,27,782697,0.0
80384,21,782697,20.12
80385,25,782697,0.0
80386,29,782697,0.0
80387,30,782697,0.0
80388,22,782697,0.0
80389,28,782697,0.0
80390,31,782697,0.0
80391,18,782697,7.86
80392,13,782697,0.0
80393,19,782697,0.0
80394,20,782697,5.62
80395,15,782697,0.0
80396,16,782697,20.69
80397,17,782697,20.61
80398,26,782697,2.49
80399,14,782697,14.67
80400,3,4530002,88.12
80401,23,4530002,0.0
80402,24,4530002,1.47
80403,27,4530002,0.0
80404,21,4530002,146.9
80405,25,4530002,1.07
80406,29,4530002,0.0
80407,30,4530002,0.0
80408,22,4530002,0.0
80409,28,4530002,0.0
80410,31,4530002,42.73
80411,18,4530002,18.48
80412,13,4530002,0.0
80413,19,4530002,160.57
80414,20,4530002,51.32
80415,15,4530002,0.0
80416,16,4530002,0.0
80417,17,4530002,141.47
80418,26,4530002,0.0
80419,14,4530002,0.0
80420,3,172820,125.75
80421,23,172820,25.83
80422,24,172820,23.58
80423,27,172820,123.08
80424,21,172820,0.0
80425,25,172820,0.0
80426,29,172820,17.94
80427,30,172820,38.99
80428,22,172820,33.07
80429,28,172820,28.96
80430,31,172820,0.0
80431,18,172820,25.0
80432,13,172820,0.0
80433,19,172820,0.0
80434,20,172820,97.47
80435,15,172820,200.0
80436,16,172820,170.0
80437,17,172820,0.0
80438,26,172820,0.0
80439,14,172820,0.0
80440,3,3994120,0.0
80441,23,3994120,77.18
80442,24,3994120,37.87
80443,27,3994120,257.26
80444,21,3994120,132.9
80445,25,3994120,0.0
80446,29,3994120,0.0
80447,30,3994120,12.62
80448,22,3994120,62.94
80449,28,3994120,0.0
80450,31,3994120,0.0
80451,18,3994120,0.0
80452,13,3994120,0.0
80453,19,3994120,18.0
80454,20,3994120,80.66
80455,15,3994120,0.0
80456,16,3994120,0.0
80457,17,3994120,0.0
80458,26,3994120,100.0
80459,14,3994120,0.0
80460,3,4199717,0.0
80461,23,4199717,0.0
80462,24,4199717,0.0
80463,27,4199717,0.0
80464,21,4199717,0.0
80465,25,4199717,0.0
80466,29,4199717,0.0
80467,30,4199717,0.0
80468,22,4199717,0.0
80469,28,4199717,0.0
80470,31,4199717,10.5
80471,18,4199717,0.0
80472,13,4199717,0.0
80473,19,4199717,0.0
80474,20,4199717,0.0
80475,15,4199717,0.0
80476,16,4199717,0.0
80477,17,4199717,0.0
80478,26,4199717,0.0
80479,14,4199717,0.0
80480,3,1032515,133.25
80481,23,1032515,0.0
80482,24,1032515,16.58
80483,27,1032515,47.75
80484,21,1032515,28.81
80485,25,1032515,0.0
80486,29,1032515,0.0
80487,30,1032515,12.66
80488,22,1032515,13.4
80489,28,1032515,45.11
80490,31,1032515,0.0
80491,18,1032515,0.0
80492,13,1032515,37.64
80493,19,1032515,0.0
80494,20,1032515,32.43
80495,15,1032515,15.28
80496,16,1032515,16.19
80497,17,1032515,109.5
80498,26,1032515,0.0
80499,14,1032515,34.8
80500,3,3881784,125.9
80501,23,3881784,0.0
80502,24,3881784,80.73
80503,27,3881784,0.0
80504,21,3881784,0.96
80505,25,3881784,15.0
80506,29,3881784,0.0
80507,30,3881784,200.0
80508,22,3881784,0.0
80509,28,3881784,0.0
80510,31,3881784,0.0
80511,18,3881784,10.0
80512,13,3881784,58.5
80513,19,3881784,0.0
80514,20,3881784,11.79
80515,15,3881784,0.0
80516,16,3881784,20.3
80517,17,3881784,10.18
80518,26,3881784,0.0
80519,14,3881784,26.2
80520,3,2221935,653.6
80521,23,2221935,42.54
80522,24,2221935,29.94
80523,27,2221935,0.0
80524,21,2221935,1.75
80525,25,2221935,0.0
80526,29,2221935,48.04
80527,30,2221935,69.28
80528,22,2221935,4.0
80529,28,2221935,0.0
80530,31,2221935,0.0
80531,18,2221935,100.99
80532,13,2221935,152.82
80533,19,2221935,0.0
80534,20,2221935,557.85
80535,15,2221935,10.5
80536,16,2221935,104.13
80537,17,2221935,1277.54
80538,26,2221935,200.0
80539,14,2221935,35.59
80540,3,480486,331.45
80541,23,480486,0.0
80542,24,480486,0.0
80543,27,480486,0.0
80544,21,480486,0.0
80545,25,480486,0.0
80546,29,480486,0.0
80547,30,480486,0.0
80548,22,480486,0.0
80549,28,480486,0.0
80550,31,480486,0.0
80551,18,480486,0.0
80552,13,480486,1.9
80553,19,480486,0.0
80554,20,480486,0.0
80555,15,480486,0.0
80556,16,480486,0.0
80557,17,480486,0.0
80558,26,480486,0.0
80559,14,480486,0.0
80560,3,3875183,104.76
80561,23,3875183,0.0
80562,24,3875183,0.42
80563,27,3875183,46.99
80564,21,3875183,1.33
80565,25,3875183,0.0
80566,29,3875183,28.25
80567,30,3875183,80.31
80568,22,3875183,8.05
80569,28,3875183,7.74
80570,31,3875183,0.0
80571,18,3875183,22.67
80572,13,3875183,33.23
80573,19,3875183,0.0
80574,20,3875183,11.55
80575,15,3875183,18.29
80576,16,3875183,8.54
80577,17,3875183,171.75
80578,26,3875183,0.0
80579,14,3875183,114.31
80580,3,453148,190.0
80581,23,453148,43.64
80582,24,453148,0.0
80583,27,453148,36.18
80584,21,453148,0.0
80585,25,453148,0.0
80586,29,453148,0.0
80587,30,453148,0.0
80588,22,453148,0.0
80589,28,453148,0.0
80590,31,453148,0.0
80591,18,453148,150.0
80592,13,453148,142.9
80593,19,453148,0.0
80594,20,453148,157.15
80595,15,453148,41.4
80596,16,453148,0.0
80597,17,453148,0.0
80598,26,453148,59.74
80599,14,453148,0.0
80600,3,466309,120.64
80601,23,466309,1.4
80602,24,466309,74.31
80603,27,466309,0.0
80604,21,466309,0.0
80605,25,466309,0.0
80606,29,466309,0.0
80607,30,466309,0.0
80608,22,466309,0.0
80609,28,466309,0.0
80610,31,466309,0.0
80611,18,466309,0.0
80612,13,466309,0.0
80613,19,466309,2.09
80614,20,466309,0.0
80615,15,466309,3.15
80616,16,466309,0.0
80617,17,466309,0.0
80618,26,466309,0.0
80619,14,466309,86.12
80620,3,81086,0.0
80621,23,81086,0.0
80622,24,81086,0.0
80623,27,81086,0.0
80624,21,81086,20.51
80625,25,81086,0.0
80626,29,81086,0.0
80627,30,81086,0.0
80628,22,81086,0.0
80629,28,81086,2.0
80630,31,81086,0.0
80631,18,81086,0.0
80632,13,81086,0.0
80633,19,81086,100.0
80634,20,81086,42.23
80635,15,81086,0.0
80636,16,81086,0.0
80637,17,81086,152.06
80638,26,81086,0.0
80639,14,81086,0.0
80640,3,1784649,200.0
80641,23,1784649,0.0
80642,24,1784649,0.0
80643,27,1784649,0.0
80644,21,1784649,0.0
80645,25,1784649,0.0
80646,29,1784649,0.0
80647,30,1784649,0.0
80648,22,1784649,0.0
80649,28,1784649,0.0
80650,31,1784649,0.0
80651,18,1784649,0.0
80652,13,1784649,0.0
80653,19,1784649,0.0
80654,20,1784649,0.0
80655,15,1784649,0.0
80656,16,1784649,0.0
80657,17,1784649,0.0
80658,26,1784649,0.0
80659,14,1784649,0.0
80660,3,111344,99.41
80661,23,111344,20.0
80662,24,111344,196.93
80663,27,111344,101.15
80664,21,111344,0.0
80665,25,111344,59.44
80666,29,111344,0.0
80667,30,111344,20.0
80668,22,111344,48.71
80669,28,111344,0.0
80670,31,111344,20.0
80671,18,111344,0.0
80672,13,111344,50.0
80673,19,111344,0.0
80674,20,111344,0.0
80675,15,111344,16.93
80676,16,111344,24.6
80677,17,111344,60.0
80678,26,111344,0.0
80679,14,111344,73.63
80680,3,3891046,453.92
80681,23,3891046,62.25
80682,24,3891046,40.24
80683,27,3891046,112.0
80684,21,3891046,0.0
80685,25,3891046,183.68
80686,29,3891046,0.0
80687,30,3891046,5.0
80688,22,3891046,0.0
80689,28,3891046,54.84
80690,31,3891046,0.0
80691,18,3891046,84.58
80692,13,3891046,39.37
80693,19,3891046,111.42
80694,20,3891046,40.15
80695,15,3891046,0.0
80696,16,3891046,56.26
80697,17,3891046,0.0
80698,26,3891046,9.8
80699,14,3891046,32.63
80700,3,1628816,83.17
80701,23,1628816,14.47
80702,24,1628816,0.98
80703,27,1628816,20.17
80704,21,1628816,12.64
80705,25,1628816,23.61
80706,29,1628816,17.3
80707,30,1628816,50.0
80708,22,1628816,35.57
80709,28,1628816,31.04
80710,31,1628816,0.0
80711,18,1628816,11.47
80712,13,1628816,0.0
80713,19,1628816,26.89
80714,20,1628816,0.0
80715,15,1628816,65.81
80716,16,1628816,26.52
80717,17,1628816,14.24
80718,26,1628816,3.25
80719,14,1628816,0.0
80720,3,4047336,77.36
80721,23,4047336,0.0
80722,24,4047336,15.1
80723,27,4047336,64.55
80724,21,4047336,0.0
80725,25,4047336,0.0
80726,29,4047336,0.0
80727,30,4047336,8.2
80728,22,4047336,25.6
80729,28,4047336,4.3
80730,31,4047336,0.0
80731,18,4047336,0.0
80732,13,4047336,106.26
80733,19,4047336,0.0
80734,20,4047336,221.37
80735,15,4047336,0.0
80736,16,4047336,0.0
80737,17,4047336,26.82
80738,26,4047336,0.0
80739,14,4047336,0.0
80740,3,3271776,499.9
80741,23,3271776,0.0
80742,24,3271776,0.0
80743,27,3271776,0.0
80744,21,3271776,0.0
80745,25,3271776,0.0
80746,29,3271776,1.5
80747,30,3271776,0.0
80748,22,3271776,0.0
80749,28,3271776,0.0
80750,31,3271776,0.0
80751,18,3271776,0.0
80752,13,3271776,31.91
80753,19,3271776,0.0
80754,20,3271776,46.55
80755,15,3271776,0.0
80756,16,3271776,143.04
80757,17,3271776,0.0
80758,26,3271776,0.0
80759,14,3271776,20.17
80760,3,2975031,82.18
80761,23,2975031,0.0
80762,24,2975031,0.0
80763,27,2975031,20.55
80764,21,2975031,10.26
80765,25,2975031,2.0
80766,29,2975031,3.96
80767,30,2975031,0.0
80768,22,2975031,0.0
80769,28,2975031,15.28
80770,31,2975031,0.0
80771,18,2975031,6.2
80772,13,2975031,0.0
80773,19,2975031,0.0
80774,20,2975031,9.0
80775,15,2975031,0.0
80776,16,2975031,9.0
80777,17,2975031,0.0
80778,26,2975031,59.48
80779,14,2975031,8.7
80780,3,4385059,11.42
80781,23,4385059,0.0
80782,24,4385059,0.0
80783,27,4385059,0.0
80784,21,4385059,0.0
80785,25,4385059,0.0
80786,29,4385059,0.0
80787,30,4385059,0.0
80788,22,4385059,0.0
80789,28,4385059,0.0
80790,31,4385059,0.0
80791,18,4385059,0.0
80792,13,4385059,0.0
80793,19,4385059,8.61
80794,20,4385059,0.0
80795,15,4385059,0.0
80796,16,4385059,0.0
80797,17,4385059,0.0
80798,26,4385059,0.0
80799,14,4385059,0.0
80800,3,201481,288.32
80801,23,201481,0.0
80802,24,201481,0.0
80803,27,201481,0.0
80804,21,201481,0.0
80805,25,201481,0.0
80806,29,201481,0.0
80807,30,201481,0.0
80808,22,201481,0.0
80809,28,201481,0.0
80810,31,201481,0.0
80811,18,201481,0.0
80812,13,201481,0.0
80813,19,201481,0.0
80814,20,201481,0.0
80815,15,201481,0.0
80816,16,201481,0.0
80817,17,201481,0.0
80818,26,201481,0.0
80819,14,201481,0.0
80820,3,4249163,1258.0
80821,23,4249163,0.0
80822,24,4249163,0.0
80823,27,4249163,0.0
80824,21,4249163,0.0
80825,25,4249163,0.0
80826,29,4249163,0.0
80827,30,4249163,0.0
80828,22,4249163,0.0
80829,28,4249163,0.0
80830,31,4249163,0.0
80831,18,4249163,0.0
80832,13,4249163,0.0
80833,19,4249163,0.0
80834,20,4249163,0.0
80835,15,4249163,0.0
80836,16,4249163,0.0
80837,17,4249163,0.0
80838,26,4249163,0.0
80839,14,4249163,0.0
80840,3,3106817,30.35
80841,23,3106817,7.34
80842,24,3106817,0.0
80843,27,3106817,0.0
80844,21,3106817,0.0
80845,25,3106817,0.0
80846,29,3106817,0.0
80847,30,3106817,0.0
80848,22,3106817,0.0
80849,28,3106817,0.0
80850,31,3106817,0.0
80851,18,3106817,5.97
80852,13,3106817,0.0
80853,19,3106817,8.81
80854,20,3106817,0.0
80855,15,3106817,0.0
80856,16,3106817,0.0
80857,17,3106817,0.0
80858,26,3106817,0.0
80859,14,3106817,4.94
80860,3,3063040,208.39
80861,23,3063040,0.0
80862,24,3063040,0.0
80863,27,3063040,0.0
80864,21,3063040,60.0
80865,25,3063040,0.0
80866,29,3063040,0.0
80867,30,3063040,0.0
80868,22,3063040,0.0
80869,28,3063040,0.0
80870,31,3063040,0.0
80871,18,3063040,0.0
80872,13,3063040,17.0
80873,19,3063040,0.0
80874,20,3063040,96.15
80875,15,3063040,0.0
80876,16,3063040,0.0
80877,17,3063040,0.0
80878,26,3063040,0.0
80879,14,3063040,0.0
80880,3,4469552,202.64
80881,23,4469552,20.0
80882,24,4469552,0.0
80883,27,4469552,27.17
80884,21,4469552,0.0
80885,25,4469552,0.0
80886,29,4469552,0.0
80887,30,4469552,0.0
80888,22,4469552,0.0
80889,28,4469552,0.0
80890,31,4469552,0.0
80891,18,4469552,0.0
80892,13,4469552,8.93
80893,19,4469552,0.0
80894,20,4469552,0.0
80895,15,4469552,0.0
80896,16,4469552,270.5
80897,17,4469552,0.0
80898,26,4469552,20.0
80899,14,4469552,0.0
80900,3,621965,989.18
80901,23,621965,305.04
80902,24,621965,12.55
80903,27,621965,41.85
80904,21,621965,0.0
80905,25,621965,0.0
80906,29,621965,3.85
80907,30,621965,3.86
80908,22,621965,4.67
80909,28,621965,4.37
80910,31,621965,0.0
80911,18,621965,0.0
80912,13,621965,0.0
80913,19,621965,400.0
80914,20,621965,1.24
80915,15,621965,25.77
80916,16,621965,0.0
80917,17,621965,6.6
80918,26,621965,0.0
80919,14,621965,0.0
80920,3,3338918,53.55
80921,23,3338918,0.0
80922,24,3338918,0.0
80923,27,3338918,0.0
80924,21,3338918,89.72
80925,25,3338918,0.0
80926,29,3338918,0.0
80927,30,3338918,10.1
80928,22,3338918,0.0
80929,28,3338918,0.0
80930,31,3338918,0.0
80931,18,3338918,0.0
80932,13,3338918,0.0
80933,19,3338918,0.0
80934,20,3338918,0.0
80935,15,3338918,0.0
80936,16,3338918,0.0
80937,17,3338918,0.0
80938,26,3338918,0.0
80939,14,3338918,0.0
80940,3,101611,262.5
80941,23,101611,0.0
80942,24,101611,0.0
80943,27,101611,0.0
80944,21,101611,0.0
80945,25,101611,0.0
80946,29,101611,0.0
80947,30,101611,0.0
80948,22,101611,0.0
80949,28,101611,0.0
80950,31,101611,0.0
80951,18,101611,0.0
80952,13,101611,111.71
80953,19,101611,0.0
80954,20,101611,48.7
80955,15,101611,0.0
80956,16,101611,65.72
80957,17,101611,0.0
80958,26,101611,0.0
80959,14,101611,37.11
80960,3,1135951,89.02
80961,23,1135951,23.93
80962,24,1135951,48.05
80963,27,1135951,0.0
80964,21,1135951,0.0
80965,25,1135951,0.0
80966,29,1135951,0.0
80967,30,1135951,0.0
80968,22,1135951,95.49
80969,28,1135951,2.36
80970,31,1135951,0.0
80971,18,1135951,0.0
80972,13,1135951,13.42
80973,19,1135951,0.0
80974,20,1135951,0.0
80975,15,1135951,2.09
80976,16,1135951,0.0
80977,17,1135951,0.0
80978,26,1135951,0.0
80979,14,1135951,0.0
80980,3,4134516,1462.05
80981,23,4134516,6.26
80982,24,4134516,38.1
80983,27,4134516,42.24
80984,21,4134516,7.3
80985,25,4134516,0.0
80986,29,4134516,290.6
80987,30,4134516,290.0
80988,22,4134516,60.22
80989,28,4134516,470.19
80990,31,4134516,0.0
80991,18,4134516,0.0
80992,13,4134516,113.81
80993,19,4134516,0.0
80994,20,4134516,31.35
80995,15,4134516,745.0
80996,16,4134516,0.0
80997,17,4134516,0.0
80998,26,4134516,0.0
80999,14,4134516,29.04
81000,3,306657,62.0
81001,23,306657,52.0
81002,24,306657,0.0
81003,27,306657,0.0
81004,21,306657,0.0
81005,25,306657,0.0
81006,29,306657,0.0
81007,30,306657,0.0
81008,22,306657,0.0
81009,28,306657,0.0
81010,31,306657,0.0
81011,18,306657,0.0
81012,13,306657,0.0
81013,19,306657,0.0
81014,20,306657,0.0
81015,15,306657,0.0
81016,16,306657,2.0
81017,17,306657,0.0
81018,26,306657,0.0
81019,14,306657,0.0
81020,3,473943,0.0
81021,23,473943,0.0
81022,24,473943,0.0
81023,27,473943,600.0
81024,21,473943,0.0
81025,25,473943,0.0
81026,29,473943,8.01
81027,30,473943,0.0
81028,22,473943,0.0
81029,28,473943,0.0
